AUTHORISATION ID / PERMIT ID,ACTIVITY DESCRIPTION,OPERATOR NAME,SITE ADDRESS,SITE POSTCODE,EASTING,NORTHING,EA AREA NAME,ROUTE NAME,SUBSTANCE NAME,REPORTING THRESHOLD (kg),QUANTITY RELEASED (kg),REGULATED INDUSTRY SECTOR,REGULATED INDUSTRY SUB SECTOR,PNEC (µg/L),Latitude,Longitude,REGION
BR4705IR,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Standard Wool (UK) Limited,Eastfield Mills EASTFIELD MILLS WEST YORKSHIRE,WF12 8EH,424900.0,421400.0,Yorkshire,Wastewater,Cypermethrin,0.005,8.84,Paper and textiles,Textiles,1.3e-05,53.68846267924885,-1.6244313027457664,Yorkshire and The Humber
BR4977IH,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Bulmer and Lumb Group Ltd,Buttershaw Textiles Royds Hall Lane Buttershaw Bradford West Yorkshire,BD6 2NE,414340.0,429240.0,Yorkshire,Wastewater,Cypermethrin,0.005,0.0476,Paper and textiles,Textiles,1.3e-05,53.75932288343611,-1.7839727532399492,Yorkshire and The Humber
BR5035IT,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Calder Textiles Limited,ANCHOR HOUSE DEWSBURY MILLS THORNHILL ROAD WEST YORKSHIRE,WF12 9QE,424000.0,420500.0,Yorkshire,Wastewater,Cypermethrin,0.005,0.012,Paper and textiles,Textiles,1.3e-05,53.68041544900611,-1.638128447226507,Yorkshire and The Humber
BS3590IE,ORGANIC CHEMICALS; HYDROCARBONS EG AROMATICS,Sabic UK Petrochemicals Limited,Wilton Olefins Installation Olefins Offices Wilton International Redcar,TS10 4RF,458200.0,521200.0,North East,Controlled Waters,Fluoranthene,0.1,0.0,Chemicals,Chemicals,,54.582661121205405,-1.101029346484906,North East
BS6025IF,"COATING, PRINTING AND TEXTILES; PRE-TREATING BY WASHING ETC >10T/DAY",Haworth Scouring Company Limited,CASHMERE WORKS BIRKSLAND STREET WEST YORKSHIRE,BD3 9SX,417800.0,432700.0,Yorkshire,Wastewater,Cypermethrin,0.005,0.671,Paper and textiles,Textiles,1.3e-05,53.79031504661774,-1.731294248366148,Yorkshire and The Humber
BS7722ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",3C Waste Limited,Maw Green Landfill Maw Green Lane Crewe,CW1 5NG,371700.0,357500.0,Greater Manchester Merseyside and Cheshire,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,53.11392517003427,-2.424249100452073,North West
BS7722ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",3C Waste Limited,Maw Green Landfill Maw Green Lane Crewe,CW1 5NG,371700.0,357500.0,Greater Manchester Merseyside and Cheshire,Wastewater,Cypermethrin,0.005,0.0,Landfill,Non Hazardous Landfill,1.3e-05,53.11392517003427,-2.424249100452073,North West
BS7722ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",3C Waste Limited,Maw Green Landfill Maw Green Lane Crewe,CW1 5NG,371700.0,357500.0,Greater Manchester Merseyside and Cheshire,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,53.11392517003427,-2.424249100452073,North West
BS7722ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",3C Waste Limited,Maw Green Landfill Maw Green Lane Crewe,CW1 5NG,371700.0,357500.0,Greater Manchester Merseyside and Cheshire,Wastewater,Heptachlor,0.1,0.0,Landfill,Non Hazardous Landfill,,53.11392517003427,-2.424249100452073,North West
BS7722ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",3C Waste Limited,Maw Green Landfill Maw Green Lane Crewe,CW1 5NG,371700.0,357500.0,Greater Manchester Merseyside and Cheshire,Wastewater,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Landfill,Non Hazardous Landfill,,53.11392517003427,-2.424249100452073,North West
BU3485IS,ORGANIC CHEMICALS; HALOGEN CONTAINING COMPOUNDS EG HALOCARBONS,F2 CHEMICALS LTD,F2 Chemicals Limited Lea Lane Preston Lancashire,PR4 0RZ,347550.0,431250.0,Cumbria and Lancashire,Wastewater,Fluoranthene,0.1,0.0,Chemicals,Chemicals,,53.774930076533344,-2.797335665259419,North West
BU5992IT,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Shropshire Waste Management Limited,BARNSLEY LANE LANDFILL SITE LODGE FARM BARNSLEY LANE SHROPSHIRE,WV15 5HG,375890.0,292460.0,West Midlands,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,52.529470508817525,-2.356827848360002,West Midlands
BU5992IT,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Shropshire Waste Management Limited,BARNSLEY LANE LANDFILL SITE LODGE FARM BARNSLEY LANE SHROPSHIRE,WV15 5HG,375890.0,292460.0,West Midlands,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,52.529470508817525,-2.356827848360002,West Midlands
BU5992IT,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Shropshire Waste Management Limited,BARNSLEY LANE LANDFILL SITE LODGE FARM BARNSLEY LANE SHROPSHIRE,WV15 5HG,375890.0,292460.0,West Midlands,Wastewater,Heptachlor,0.1,0.0,Landfill,Non Hazardous Landfill,,52.529470508817525,-2.356827848360002,West Midlands
BU5992IT,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Shropshire Waste Management Limited,BARNSLEY LANE LANDFILL SITE LODGE FARM BARNSLEY LANE SHROPSHIRE,WV15 5HG,375890.0,292460.0,West Midlands,Wastewater,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Landfill,Non Hazardous Landfill,,52.529470508817525,-2.356827848360002,West Midlands
BV0627IL,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",North Lincolnshire Council,Conesby Quarry Landfill Normanby Road Scunthorpe North Lincolnshire,DN15 8QZ,489850.0,414500.0,Lincolnshire and Northamptonshire,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,53.61934413448165,-0.6431195830322438,Yorkshire and The Humber
BV0627IL,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",North Lincolnshire Council,Conesby Quarry Landfill Normanby Road Scunthorpe North Lincolnshire,DN15 8QZ,489850.0,414500.0,Lincolnshire and Northamptonshire,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,53.61934413448165,-0.6431195830322438,Yorkshire and The Humber
BV2204IZ,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste Management Limited,Lean Quarry Landfill Site Horningtops Cornwall,PL14 3QD,226700.0,61300.0,"Devon, Cornwall and the Isles of Scilly",Wastewater,Fluoranthene,0.1,0.48079,Landfill,Non Hazardous Landfill,,50.42592043619004,-4.441169245393684,South West
BV2204IZ,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste Management Limited,Lean Quarry Landfill Site Horningtops Cornwall,PL14 3QD,226700.0,61300.0,"Devon, Cornwall and the Isles of Scilly",Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,50.42592043619004,-4.441169245393684,South West
BV2204IZ,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste Management Limited,Lean Quarry Landfill Site Horningtops Cornwall,PL14 3QD,226700.0,61300.0,"Devon, Cornwall and the Isles of Scilly",Wastewater,Heptachlor,0.1,0.0,Landfill,Non Hazardous Landfill,,50.42592043619004,-4.441169245393684,South West
BV7222IV,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Summerleaze Ltd,Hurst Landfill Site Whistley Court and Lea Farm Mohawk Way Woodley Berkshire,RG5 4UE,478600.0,173400.0,Thames,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,51.454135308061865,-0.870185398088979,South East
BV8725IT,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Cumbria Waste Management Ltd,"Distington Hazardous Waste Transfer Station,PITWOOD ROAD LILLYHALL WORKINGTON CUMBRIA",CA14 4JP,302500.0,524300.0,Cumbria and Lancashire,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,54.604425268049816,-3.5109020080558935,North West
BV9900IS,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",VIRIDOR WASTE MANAGEMENT LTD,Horton Landfill Small Dole West Sussex,BN5 9XH,520970.0,112410.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,50.89850707448507,-0.2811526837083508,South East
BV9900IS,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",VIRIDOR WASTE MANAGEMENT LTD,Horton Landfill Small Dole West Sussex,BN5 9XH,520970.0,112410.0,Solent and South Downs,Controlled Waters,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,50.89850707448507,-0.2811526837083508,South East
BW0991IX,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Limited,Erin Landfill Markham Lane Duckmanton Chesterfield Derbyshire,S44 5HS,444900.0,373000.0,Yorkshire,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,53.252120201307484,-1.3285005620986647,East Midlands
BW2188IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Waste Recycling Group (Yorkshire) Limited,Allerton Park Landfill Site Allerton Park North Yorkshire,HG5 0SD,441200.0,459730.0,Yorkshire,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,54.031919383199835,-1.372492213325303,Yorkshire and The Humber
BW2188IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Waste Recycling Group (Yorkshire) Limited,Allerton Park Landfill Site Allerton Park North Yorkshire,HG5 0SD,441200.0,459730.0,Yorkshire,Wastewater,Cypermethrin,0.005,0.0,Landfill,Non Hazardous Landfill,1.3e-05,54.031919383199835,-1.372492213325303,Yorkshire and The Humber
BW2188IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Waste Recycling Group (Yorkshire) Limited,Allerton Park Landfill Site Allerton Park North Yorkshire,HG5 0SD,441200.0,459730.0,Yorkshire,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,54.031919383199835,-1.372492213325303,Yorkshire and The Humber
BW2188IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Waste Recycling Group (Yorkshire) Limited,Allerton Park Landfill Site Allerton Park North Yorkshire,HG5 0SD,441200.0,459730.0,Yorkshire,Wastewater,Heptachlor,0.1,0.0,Landfill,Non Hazardous Landfill,,54.031919383199835,-1.372492213325303,Yorkshire and The Humber
BW2188IU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Waste Recycling Group (Yorkshire) Limited,Allerton Park Landfill Site Allerton Park North Yorkshire,HG5 0SD,441200.0,459730.0,Yorkshire,Wastewater,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Landfill,Non Hazardous Landfill,,54.031919383199835,-1.372492213325303,Yorkshire and The Humber
BW2986IW,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Lincwaste Limited,North Hykeham Landfill Site Whisby Road Skellingthorpe Lincoln Lincolnshire,LN6 3QZ,493050.0,367630.0,Lincolnshire and Northamptonshire,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,53.19761857991701,-0.608569312041171,East Midlands
BX1942IX,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Sandfield Gravel Company Ltd,Milegate Extension Landfill Site Catwick Lane Brandesburton Driffield East Ridings of Yorkshire,YO25 8SA,513100.0,447200.0,Yorkshire,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,53.90862164525309,-0.2798137417648828,Yorkshire and The Humber
BX4054ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",VIRIDOR WASTE MANAGEMENT LTD,Trigon Hill Landfill Bere-Regis to Wareham Road Near Wareham Dorset,BH20 7PB,389600.0,89400.0,Wessex,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,50.70414373942738,-2.148637222180651,South West
BX4054ID,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",VIRIDOR WASTE MANAGEMENT LTD,Trigon Hill Landfill Bere-Regis to Wareham Road Near Wareham Dorset,BH20 7PB,389600.0,89400.0,Wessex,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,50.70414373942738,-2.148637222180651,South West
CASM.0040,,THAMES WATER UTILITIES LTD,HOGSMILL A STW,KT1 3BW,519200.0,168500.0,"Kent, South London and East Sussex",Controlled Waters,Fluoranthene,0.1,0.1443,Water Industry,Water Industry,,51.40301332636438,-0.2877532983545494,London
CASM.0340,,Anglian Water,SOUTHEND ON SEA STW,,581900.0,190600.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.02,Water Industry,Water Industry,,51.584894773533854,0.6241731351924702,East of England
CASM.0340,,Anglian Water,SOUTHEND ON SEA STW,,581900.0,190600.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.18,Water Industry,Water Industry,,51.584894773533854,0.6241731351924702,East of England
CASM.0340,,Anglian Water,SOUTHEND ON SEA STW,,581900.0,190600.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,51.584894773533854,0.6241731351924702,East of England
CLCR.0048,,THAMES WATER UTILITIES LTD,Rye Meads Combined Heat And Power Plant Off Rye Road Stanstead Abbotts Hertfordshire,SG12 8JY,539260.0,210400.0,Hertfordshire and North London,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.698,Water Industry,Water Industry,,51.77495262466496,0.017064528820277147,East of England
CLCR.0048,,THAMES WATER UTILITIES LTD,Rye Meads Combined Heat And Power Plant Off Rye Road Stanstead Abbotts Hertfordshire,SG12 8JY,539260.0,210400.0,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1.0,1.319,Water Industry,Water Industry,,51.77495262466496,0.017064528820277147,East of England
CLCR.0048,,THAMES WATER UTILITIES LTD,Rye Meads Combined Heat And Power Plant Off Rye Road Stanstead Abbotts Hertfordshire,SG12 8JY,539260.0,210400.0,Hertfordshire and North London,Controlled Waters,Fluoranthene,0.1,0.2997,Water Industry,Water Industry,,51.77495262466496,0.017064528820277147,East of England
CM0017801,,DWR CYMRU CYFYNGEDIG LTD,"SEALAND ROAD, CHESTER",CH1 4LD,339300.0,366600.0,Greater Manchester Merseyside and Cheshire,Controlled Waters,Fluoranthene,0.1,0.12,Water Industry,Water Industry,,53.19300443763266,-2.909977265000588,North West
CM0017801,,DWR CYMRU CYFYNGEDIG LTD,"SEALAND ROAD, CHESTER",CH1 4LD,339300.0,366600.0,Greater Manchester Merseyside and Cheshire,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,53.19300443763266,-2.909977265000588,North West
CM0017801,,DWR CYMRU CYFYNGEDIG LTD,"SEALAND ROAD, CHESTER",CH1 4LD,339300.0,366600.0,Greater Manchester Merseyside and Cheshire,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,53.19300443763266,-2.909977265000588,North West
CNTD.0044,,THAMES WATER UTILITIES LTD,ESHER STW,KT10 8AU,513500.0,166000.0,"Kent, South London and East Sussex",Controlled Waters,Fluoranthene,0.1,0.1343,Water Industry,Water Industry,,51.38171143148741,-0.37045925744865815,South East
CNTD.0067,,THAMES WATER UTILITIES LTD,LONG REACH STW,DA1 5PP,555600.0,176700.0,"Kent, South London and East Sussex",Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,3.754,Water Industry,Water Industry,,51.46787978063073,0.2387595087625488,South East
CNTD.0067,,THAMES WATER UTILITIES LTD,LONG REACH STW,DA1 5PP,555600.0,176700.0,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1.0,2.896,Water Industry,Water Industry,,51.46787978063073,0.2387595087625488,South East
CNTD.0067,,THAMES WATER UTILITIES LTD,LONG REACH STW,DA1 5PP,555600.0,176700.0,"Kent, South London and East Sussex",Controlled Waters,Fluoranthene,0.1,0.6555,Water Industry,Water Industry,,51.46787978063073,0.2387595087625488,South East
CNTD.0071,,THAMES WATER UTILITIES LTD,MAPLE LODGE STW,WD3 9SQ,504200.0,192000.0,Hertfordshire and North London,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.42,Water Industry,Water Industry,,51.61719085980753,-0.49637273526672454,East of England
CNTD.0071,,THAMES WATER UTILITIES LTD,MAPLE LODGE STW,WD3 9SQ,504200.0,192000.0,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1.0,1.1,Water Industry,Water Industry,,51.61719085980753,-0.49637273526672454,East of England
CNTD.0071,,THAMES WATER UTILITIES LTD,MAPLE LODGE STW,WD3 9SQ,504200.0,192000.0,Hertfordshire and North London,Controlled Waters,Fluoranthene,0.1,0.2506,Water Industry,Water Industry,,51.61719085980753,-0.49637273526672454,East of England
CNTD.0072,,THAMES WATER UTILITIES LTD,DEEPHAMS STW,N9 0BA,535660.0,193170.0,Hertfordshire and North London,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,3.585,Water Industry,Water Industry,,51.62100912681586,-0.04177690146433094,London
CNTD.0072,,THAMES WATER UTILITIES LTD,DEEPHAMS STW,N9 0BA,535660.0,193170.0,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1.0,2.77,Water Industry,Water Industry,,51.62100912681586,-0.04177690146433094,London
CNTD.0072,,THAMES WATER UTILITIES LTD,DEEPHAMS STW,N9 0BA,535660.0,193170.0,Hertfordshire and North London,Controlled Waters,Fluoranthene,0.1,0.6271,Water Industry,Water Industry,,51.62100912681586,-0.04177690146433094,London
CNTD.0084,,THAMES WATER UTILITIES LTD,LUTON STW,LU1 5TS,512300.0,217800.0,Hertfordshire and North London,Controlled Waters,Fluoranthene,0.1,0.1308,Water Industry,Water Industry,,51.84751209537345,-0.37111353457588714,East of England
CNTD.0085,,THAMES WATER UTILITIES LTD,MOGDEN STW,TW7 7LP,516800.0,175900.0,Hertfordshire and North London,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,7.7,Water Industry,Water Industry,,51.47002108758989,-0.31980142224145863,London
CNTD.0085,,THAMES WATER UTILITIES LTD,MOGDEN STW,TW7 7LP,516800.0,175900.0,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1.0,5.949,Water Industry,Water Industry,,51.47002108758989,-0.31980142224145863,London
CNTD.0085,,THAMES WATER UTILITIES LTD,MOGDEN STW,TW7 7LP,516800.0,175900.0,Hertfordshire and North London,Controlled Waters,Fluoranthene,0.1,1.354,Water Industry,Water Industry,,51.47002108758989,-0.31980142224145863,London
CNTW.0531,,Anglian Water,TILBURY STW,,565670.0,175350.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.11,Water Industry,Water Industry,,51.4528958108943,0.38297313813412337,East of England
CNTW.0531,,Anglian Water,TILBURY STW,,565670.0,175350.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,51.4528958108943,0.38297313813412337,East of England
CNTW.0531,,Anglian Water,TILBURY STW,,565670.0,175350.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,51.4528958108943,0.38297313813412337,East of England
CNTW.0890,,Anglian Water,BASILDON,,573700.0,187400.0,East Anglia,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,51.55873510304531,0.5043570910085773,
CNTW.0890,,Anglian Water,BASILDON,,573700.0,187400.0,East Anglia,Controlled Waters,Fluoranthene,0.1,0.0,Water Industry,Water Industry,,51.55873510304531,0.5043570910085773,
CNTW.0890,,Anglian Water,BASILDON,,573700.0,187400.0,East Anglia,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,51.55873510304531,0.5043570910085773,
COPA/5571,,Southern Water,"Eastleigh STW, Chickenhall Lane, Eastleigh",SO50 6RQ,446530.0,118170.0,Solent and South Downs,Controlled Waters,Fluoranthene,0.1,0.1,Water Industry,Water Industry,,50.961083178576914,-1.338835559952014,South East
COPA/5571,,Southern Water,"Eastleigh STW, Chickenhall Lane, Eastleigh",SO50 6RQ,446530.0,118170.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,50.961083178576914,-1.338835559952014,South East
COPA/5571,,Southern Water,"Eastleigh STW, Chickenhall Lane, Eastleigh",SO50 6RQ,446530.0,118170.0,Solent and South Downs,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,50.961083178576914,-1.338835559952014,South East
COPA/5586,,Southern Water,Millbrook STW,SO15 0HH,438850.0,112600.0,Solent and South Downs,Controlled Waters,Fluoranthene,0.1,0.14,Water Industry,Water Industry,,50.91156573195226,-1.4487767063232817,South East
COPA/5586,,Southern Water,Millbrook STW,SO15 0HH,438850.0,112600.0,Solent and South Downs,Controlled Waters,Benzo(a)pyrene,1.0,0.0,Water Industry,Water Industry,,50.91156573195226,-1.4487767063232817,South East
COPA/5586,,Southern Water,Millbrook STW,SO15 0HH,438850.0,112600.0,Solent and South Downs,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Water Industry,Water Industry,,50.91156573195226,-1.4487767063232817,South East
CP3899SD,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BIOLOGICAL TREATMENT,Environcom England Limited,Spittlegate Level Spittlegate Level Lincolnshire,NG31 7UH,491940.0,333440.0,Lincolnshire and Northamptonshire,Wastewater,Benzo(a)pyrene,1.0,0.0,Waste Treatment,Metals Recycling,,52.89056204671584,-0.6349207585835261,East Midlands
CP3899SD,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BIOLOGICAL TREATMENT,Environcom England Limited,Spittlegate Level Spittlegate Level Lincolnshire,NG31 7UH,491940.0,333440.0,Lincolnshire and Northamptonshire,Wastewater,Cypermethrin,0.005,0.0,Waste Treatment,Metals Recycling,1.3e-05,52.89056204671584,-0.6349207585835261,East Midlands
CP3899SD,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BIOLOGICAL TREATMENT,Environcom England Limited,Spittlegate Level Spittlegate Level Lincolnshire,NG31 7UH,491940.0,333440.0,Lincolnshire and Northamptonshire,Wastewater,Fluoranthene,0.1,0.0,Waste Treatment,Metals Recycling,,52.89056204671584,-0.6349207585835261,East Midlands
CP3899SD,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BIOLOGICAL TREATMENT,Environcom England Limited,Spittlegate Level Spittlegate Level Lincolnshire,NG31 7UH,491940.0,333440.0,Lincolnshire and Northamptonshire,Wastewater,Heptachlor,0.1,0.0,Waste Treatment,Metals Recycling,,52.89056204671584,-0.6349207585835261,East Midlands
CP3899SD,DISPOSAL OR RECOVERY OF HAZARDOUS WASTE WITH A CAPACITY EXCEEDING 10 TONNES PER DAY INVOLVING BIOLOGICAL TREATMENT,Environcom England Limited,Spittlegate Level Spittlegate Level Lincolnshire,NG31 7UH,491940.0,333440.0,Lincolnshire and Northamptonshire,Wastewater,"Indeno(1,2,3-cd)pyrene",1.0,0.0,Waste Treatment,Metals Recycling,,52.89056204671584,-0.6349207585835261,East Midlands
CP3935PU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste Management Limited,Squabb Wood Landfill Site Salisbury Road Shootash Hampshire,SO51 6GA,432770.0,121520.0,Solent and South Downs,Wastewater,Benzo(a)pyrene,1.0,0.0,Landfill,Non Hazardous Landfill,,50.99215054098218,-1.5344538881121979,South East
CP3935PU,"WASTE LANDFILLING; >10 T/D WITH CAPACITY >25,000T EXCLUDING INERT WASTE",Viridor Waste Management Limited,Squabb Wood Landfill Site Salisbury Road Shootash Hampshire,SO51 6GA,432770.0,121520.0,Solent and South Downs,Wastewater,Fluoranthene,0.1,0.0,Landfill,Non Hazardous Landfill,,50.99215054098218,-1.5344538881121979,South East
CSSA.0360,,THAMES WATER UTILITIES LTD,BECKTON STW,IG11 0AD,545470.0,181670.0,Hertfordshire and North London,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,21.32,Water Industry,Water Industry,,51.51523004416228,0.09507429939023963,London
CSSA.0360,,THAMES WATER UTILITIES LTD,BECKTON STW,IG11 0AD,545470.0,181670.0,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1.0,16.48,Water Industry,Water Industry,,51.51523004416228,0.09507429939023963,London
CSSA.0360,,THAMES WATER UTILITIES LTD,BECKTON STW,IG11 0AD,545470.0,181670.0,Hertfordshire and North London,Controlled Waters,Fluoranthene,0.1,3.741,Water Industry,Water Industry,,51.51523004416228,0.09507429939023963,London
CSSA.0362,,THAMES WATER UTILITIES LTD,Crossness Sewage Treatment Works Belvedere Road London Greater London,SE2 9AQ,549100.0,180670.0,"Kent, South London and East Sussex",Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,7.543,Water Industry,Water Industry,,51.50529938596011,0.14692716332163996,London
CSSA.0362,,THAMES WATER UTILITIES LTD,Crossness Sewage Treatment Works Belvedere Road London Greater London,SE2 9AQ,549100.0,180670.0,"Kent, South London and East Sussex",Controlled Waters,Benzo(a)pyrene,1.0,5.833,Water Industry,Water Industry,,51.50529938596011,0.14692716332163996,London
CSSA.0362,,THAMES WATER UTILITIES LTD,Crossness Sewage Treatment Works Belvedere Road London Greater London,SE2 9AQ,549100.0,180670.0,"Kent, South London and East Sussex",Controlled Waters,Fluoranthene,0.1,1.322,Water Industry,Water Industry,,51.50529938596011,0.14692716332163996,London
CSSA.0364,,THAMES WATER UTILITIES LTD,RIVERSIDE STW,RM13 8RL,551500.0,181900.0,Hertfordshire and North London,Controlled Waters,"Indeno(1,2,3-cd)pyrene",1.0,1.669,Water Industry,Water Industry,,51.515713120730595,0.18200906924859406,London
CSSA.0364,,THAMES WATER UTILITIES LTD,RIVERSIDE STW,RM13 8RL,551500.0,181900.0,Hertfordshire and North London,Controlled Waters,Benzo(a)pyrene,1.0,1.291,Water Industry,Water Industry,,51.515713120730595,0.18200906924859406,London
